,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
681,Those students could return to themselves.,Those students could return to herself.,Those students could return to,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,681,NA,NA
682,Alice might confuse herself.,Alice might confuse themselves.,Alice might confuse,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,682,NA,NA
683,All cashiers aggravated themselves.,All cashiers aggravated itself.,All cashiers aggravated,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,683,NA,NA
684,Deborah can't conceal herself.,Deborah can't conceal themselves.,Deborah can't conceal,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,684,NA,NA
685,A lot of drivers return to themselves.,A lot of drivers return to itself.,A lot of drivers return to,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,685,NA,NA
686,Carlos had discussed himself.,Carlos had discussed themselves.,Carlos had discussed,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,686,NA,NA
687,A lot of girls can watch themselves.,A lot of girls can watch herself.,A lot of girls can watch,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,687,NA,NA
688,Karla hadn't hurt herself.,Karla hadn't hurt themselves.,Karla hadn't hurt,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,688,NA,NA
689,Jessica escaped from herself.,Jessica escaped from themselves.,Jessica escaped from,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,689,NA,NA
690,The Impressionists weren't appreciating themselves.,The Impressionists weren't appreciating herself.,The Impressionists weren't appreciating,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,690,NA,NA
691,Carl can bother himself.,Carl can bother themselves.,Carl can bother,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,691,NA,NA
692,Tamara hasn't kissed herself.,Tamara hasn't kissed themselves.,Tamara hasn't kissed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,692,NA,NA
693,Edward couldn't praise himself.,Edward couldn't praise themselves.,Edward couldn't praise,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,693,NA,NA
694,Most guys might stun themselves.,Most guys might stun itself.,Most guys might stun,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,694,NA,NA
695,A lot of teachers will worry themselves.,A lot of teachers will worry itself.,A lot of teachers will worry,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,695,NA,NA
696,Brenda wasn't concealing herself.,Brenda wasn't concealing themselves.,Brenda wasn't concealing,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,696,NA,NA
697,A lot of women would flee from themselves.,A lot of women would flee from itself.,A lot of women would flee from,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,697,NA,NA
698,The Lutherans had scared themselves.,The Lutherans had scared itself.,The Lutherans had scared,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,698,NA,NA
699,A lot of girls weren't shocking themselves.,A lot of girls weren't shocking herself.,A lot of girls weren't shocking,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,699,NA,NA
700,All adults thought about themselves.,All adults thought about himself.,All adults thought about,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,700,NA,NA
701,This dancer shouldn't aggravate herself.,This dancer shouldn't aggravate themselves.,This dancer shouldn't aggravate,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,701,NA,NA
702,Most doctors are hurting themselves.,Most doctors are hurting itself.,Most doctors are hurting,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,702,NA,NA
703,The drivers hadn't returned to themselves.,The drivers hadn't returned to herself.,The drivers hadn't returned to,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,703,NA,NA
704,Nicole should complain about herself.,Nicole should complain about themselves.,Nicole should complain about,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,704,NA,NA
705,Heather remembered herself.,Heather remembered themselves.,Heather remembered,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,705,NA,NA
706,The school bothers itself.,The school bothers themselves.,The school bothers,itself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,706,NA,NA
707,The guy distracted himself.,The guy distracted themselves.,The guy distracted,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,707,NA,NA
708,Walter stunned himself.,Walter stunned themselves.,Walter stunned,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,708,NA,NA
709,Some guy returned to himself.,Some guy returned to themselves.,Some guy returned to,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,709,NA,NA
710,Tonya helped herself.,Tonya helped themselves.,Tonya helped,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,710,NA,NA
711,Michael was hiding himself.,Michael was hiding themselves.,Michael was hiding,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,711,NA,NA
712,Many ladies conceal themselves.,Many ladies conceal herself.,Many ladies conceal,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,712,NA,NA
713,Some cashiers talk about themselves.,Some cashiers talk about himself.,Some cashiers talk about,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,713,NA,NA
714,All actors will dislike themselves.,All actors will dislike itself.,All actors will dislike,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,714,NA,NA
715,Margaret healed herself.,Margaret healed themselves.,Margaret healed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,715,NA,NA
716,Most cashiers have distracted themselves.,Most cashiers have distracted himself.,Most cashiers have distracted,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,716,NA,NA
717,Adults worked with themselves.,Adults worked with itself.,Adults worked with,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,717,NA,NA
718,Rose doesn't reveal herself.,Rose doesn't reveal themselves.,Rose doesn't reveal,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,718,NA,NA
719,Kendra impressed herself.,Kendra impressed themselves.,Kendra impressed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,719,NA,NA
720,Melissa will approach herself.,Melissa will approach themselves.,Melissa will approach,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,720,NA,NA
721,Those cashiers had sounded like themselves.,Those cashiers had sounded like himself.,Those cashiers had sounded like,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,721,NA,NA
722,The teenagers annoyed themselves.,The teenagers annoyed herself.,The teenagers annoyed,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,722,NA,NA
723,Most guys were hiding themselves.,Most guys were hiding himself.,Most guys were hiding,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,723,NA,NA
724,Many actors haven't listened to themselves.,Many actors haven't listened to himself.,Many actors haven't listened to,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,724,NA,NA
725,Most pedestrians might observe themselves.,Most pedestrians might observe itself.,Most pedestrians might observe,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,725,NA,NA
726,Craig wasn't attacking himself.,Craig wasn't attacking themselves.,Craig wasn't attacking,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,726,NA,NA
727,Becca has embarrassed herself.,Becca has embarrassed themselves.,Becca has embarrassed,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,727,NA,NA
728,Some guests conceal themselves.,Some guests conceal himself.,Some guests conceal,themselves,himself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,728,NA,NA
729,Tina remembered herself.,Tina remembered themselves.,Tina remembered,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,729,NA,NA
730,Thomas couldn't investigate himself.,Thomas couldn't investigate themselves.,Thomas couldn't investigate,himself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,730,NA,NA
731,Waiters impressed themselves.,Waiters impressed itself.,Waiters impressed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,731,NA,NA
732,The Lutherans found themselves.,The Lutherans found itself.,The Lutherans found,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,732,NA,NA
733,Kristen shouldn't heal herself.,Kristen shouldn't heal themselves.,Kristen shouldn't heal,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,733,NA,NA
734,The Borgias hadn't listened to themselves.,The Borgias hadn't listened to itself.,The Borgias hadn't listened to,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,734,NA,NA
735,Dana astounded herself.,Dana astounded themselves.,Dana astounded,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,735,NA,NA
736,All people loved themselves.,All people loved itself.,All people loved,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,736,NA,NA
737,Some guests have fired themselves.,Some guests have fired herself.,Some guests have fired,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,737,NA,NA
738,Elizabeth hadn't worried herself.,Elizabeth hadn't worried themselves.,Elizabeth hadn't worried,herself,themselves,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,738,NA,NA
739,Most pedestrians have kissed themselves.,Most pedestrians have kissed herself.,Most pedestrians have kissed,themselves,herself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,739,NA,NA
740,These banks aggravate themselves.,These banks aggravate itself.,These banks aggravate,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,740,NA,NA
741,The Clintons impressed themselves.,The Clintons impressed itself.,The Clintons impressed,themselves,itself,morphology,anaphor_agreement,anaphor_number_agreement,True,True,False,True,741,NA,NA
